algorithm,scenario,trial,duration_seconds,seed,admission_rate,good_avg_latency_us,good_p99_latency_us,good_p50_latency_us,noisy_avg_latency_us,noisy_p99_latency_us,fairness_score,total_throughput,noisy_share,good_throughput,noisy_throughput,throttled_requests,cache_utilization
Fair Share,5T_15x_Noisy,48,0.017309188842773438,340,0.1978319783197832,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,592.0,0.0966796875
Fair Share,5T_15x_Noisy,49,0.016039133071899414,341,0.22424242424242424,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,512.0,0.09765625
Fair Share,5T_25x_Noisy,0,0.02034902572631836,342,0.18973747016706444,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,679.0,0.0966796875
Fair Share,5T_25x_Noisy,1,0.01620626449584961,343,0.215007215007215,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,544.0,0.09765625
Fair Share,5T_25x_Noisy,2,0.01519322395324707,344,0.2465331278890601,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,489.0,0.0986328125
Fair Share,5T_25x_Noisy,3,0.01633000373840332,345,0.21338912133891214,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,564.0,0.0986328125
Fair Share,5T_25x_Noisy,4,0.017154932022094727,346,0.21991701244813278,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,564.0,0.099609375
Fair Share,5T_25x_Noisy,5,0.018481016159057617,347,0.19546027742749053,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,638.0,0.09765625
Fair Share,5T_25x_Noisy,6,0.01784491539001465,348,0.19594594594594594,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,595.0,0.0986328125
Fair Share,5T_25x_Noisy,7,0.016620159149169922,349,0.19863945578231293,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,589.0,0.09765625
Fair Share,5T_25x_Noisy,8,0.016037940979003906,350,0.21695402298850575,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,545.0,0.09765625
Fair Share,5T_25x_Noisy,9,0.015243053436279297,351,0.23195084485407066,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,500.0,0.09765625
Fair Share,5T_25x_Noisy,10,0.01569199562072754,352,0.2139673105497771,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,529.0,0.0986328125
Fair Share,5T_25x_Noisy,11,0.01743316650390625,353,0.1991869918699187,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,591.0,0.0986328125
Fair Share,5T_25x_Noisy,12,0.016726016998291016,354,0.22408963585434175,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,554.0,0.0986328125
Fair Share,5T_25x_Noisy,13,0.01748204231262207,355,0.1991701244813278,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,579.0,0.09765625
Fair Share,5T_25x_Noisy,14,0.016040802001953125,356,0.2311111111111111,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,519.0,0.0986328125
Fair Share,5T_25x_Noisy,15,0.01458287239074707,357,0.25365853658536586,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,459.0,0.099609375
Fair Share,5T_25x_Noisy,16,0.018187999725341797,358,0.20833333333333334,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,608.0,0.1005859375
Fair Share,5T_25x_Noisy,17,0.018728971481323242,359,0.18641975308641975,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,659.0,0.0986328125
Fair Share,5T_25x_Noisy,18,0.01897907257080078,360,0.20126582278481012,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,631.0,0.0986328125
Fair Share,5T_25x_Noisy,19,0.018742084503173828,361,0.18995098039215685,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,661.0,0.0986328125
Fair Share,5T_25x_Noisy,20,0.016278982162475586,362,0.21242774566473988,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,545.0,0.0986328125
Fair Share,5T_25x_Noisy,21,0.01910710334777832,363,0.20253164556962025,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,630.0,0.099609375
Fair Share,5T_25x_Noisy,22,0.016943931579589844,364,0.19972451790633608,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,581.0,0.0986328125
Fair Share,5T_25x_Noisy,23,0.018109798431396484,365,0.2051948051948052,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,612.0,0.0986328125
Fair Share,5T_25x_Noisy,24,0.01682114601135254,366,0.2260748959778086,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,558.0,0.1005859375
Fair Share,5T_25x_Noisy,25,0.01625204086303711,367,0.21897810218978103,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,535.0,0.0986328125
Fair Share,5T_25x_Noisy,26,0.018195152282714844,368,0.19716494845360824,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,623.0,0.0986328125
Fair Share,5T_25x_Noisy,27,0.014043092727661133,369,0.23491027732463296,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,469.0,0.09765625
Fair Share,5T_25x_Noisy,28,0.019172191619873047,370,0.19011406844106463,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,639.0,0.09765625
Fair Share,5T_25x_Noisy,29,0.015790700912475586,371,0.20579710144927535,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,548.0,0.09765625
Fair Share,5T_25x_Noisy,30,0.02062511444091797,372,0.18969849246231155,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,645.0,0.0986328125
Fair Share,5T_25x_Noisy,31,0.016542911529541016,373,0.22928994082840237,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,521.0,0.09765625
Fair Share,5T_25x_Noisy,32,0.01848316192626953,374,0.18851435705368288,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,650.0,0.09765625
Fair Share,5T_25x_Noisy,33,0.018512725830078125,375,0.19235668789808918,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,634.0,0.0986328125
Fair Share,5T_25x_Noisy,34,0.015984773635864258,376,0.22514619883040934,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,530.0,0.1005859375
Fair Share,5T_25x_Noisy,35,0.01793694496154785,377,0.20488466757123475,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,586.0,0.09765625
Fair Share,5T_25x_Noisy,36,0.019043684005737305,378,0.20775969962453067,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,633.0,0.0986328125
Fair Share,5T_25x_Noisy,37,0.01512908935546875,379,0.20328849028400597,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,533.0,0.09765625
Fair Share,5T_25x_Noisy,38,0.016777753829956055,380,0.20410958904109588,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,581.0,0.099609375
Fair Share,5T_25x_Noisy,39,0.0185699462890625,381,0.19469026548672566,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,637.0,0.0986328125
Fair Share,5T_25x_Noisy,40,0.017126083374023438,382,0.199203187250996,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,603.0,0.09765625
Fair Share,5T_25x_Noisy,41,0.018208026885986328,383,0.1964735516372796,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,638.0,0.09765625
Fair Share,5T_25x_Noisy,42,0.017136096954345703,384,0.19835841313269495,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,586.0,0.0986328125
Fair Share,5T_25x_Noisy,43,0.016843080520629883,385,0.218705035971223,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,543.0,0.09765625
Fair Share,5T_25x_Noisy,44,0.01813483238220215,386,0.2064102564102564,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,619.0,0.0986328125
Fair Share,5T_25x_Noisy,45,0.017625808715820312,387,0.18441558441558442,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,628.0,0.099609375
Fair Share,5T_25x_Noisy,46,0.015651226043701172,388,0.23700305810397554,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,499.0,0.0986328125
Fair Share,5T_25x_Noisy,47,0.016912221908569336,389,0.22997032640949555,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,519.0,0.09765625
Fair Share,5T_25x_Noisy,48,0.016106128692626953,390,0.20821529745042494,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,559.0,0.0986328125
Fair Share,5T_25x_Noisy,49,0.016329050064086914,391,0.2145922746781116,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,549.0,0.099609375
Fair Share,5T_SmallCache,0,0.01653599739074707,392,0.20249653259361997,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,575.0,0.390625
Fair Share,5T_SmallCache,1,0.01601696014404297,393,0.21234939759036145,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,523.0,0.390625
Fair Share,5T_SmallCache,2,0.017680883407592773,394,0.20806241872561768,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,609.0,0.39453125
Fair Share,5T_SmallCache,3,0.015479087829589844,395,0.23413897280966767,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,507.0,0.39453125
Fair Share,5T_SmallCache,4,0.018333911895751953,396,0.19576059850374064,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,645.0,0.390625
Fair Share,5T_SmallCache,5,0.017841815948486328,397,0.19383825417201542,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,628.0,0.390625
Fair Share,5T_SmallCache,6,0.01642775535583496,398,0.19781718963165076,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,588.0,0.39453125
Fair Share,5T_SmallCache,7,0.04783320426940918,399,0.16136363636363638,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,738.0,0.390625
Fair Share,5T_SmallCache,8,0.029176950454711914,400,0.18046971569839307,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,663.0,0.390625
Fair Share,5T_SmallCache,9,0.024408817291259766,401,0.23348017621145375,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,522.0,0.39453125
Fair Share,5T_SmallCache,10,0.025068044662475586,402,0.19647696476964768,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,593.0,0.39453125
Fair Share,5T_SmallCache,11,0.028592824935913086,403,0.20555555555555555,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,572.0,0.39453125
Fair Share,5T_SmallCache,12,0.024412155151367188,404,0.21199442119944212,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,565.0,0.39453125
Fair Share,5T_SmallCache,13,0.019114971160888672,405,0.22140762463343108,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,531.0,0.390625
Fair Share,5T_SmallCache,14,0.017009973526000977,406,0.20385674931129477,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,578.0,0.38671875
Fair Share,5T_SmallCache,15,0.0222780704498291,407,0.2058011049723757,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,575.0,0.38671875
Fair Share,5T_SmallCache,16,0.02092432975769043,408,0.2042875157629256,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,631.0,0.390625
Fair Share,5T_SmallCache,17,0.018723011016845703,409,0.19083969465648856,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,636.0,0.39453125
Fair Share,5T_SmallCache,18,0.01635909080505371,410,0.20920502092050208,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,567.0,0.38671875
Fair Share,5T_SmallCache,19,0.019586801528930664,411,0.1863799283154122,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,681.0,0.390625
Fair Share,5T_SmallCache,20,0.017575979232788086,412,0.21465968586387435,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,600.0,0.390625
Fair Share,5T_SmallCache,21,0.01741313934326172,413,0.2054421768707483,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,584.0,0.39453125
Fair Share,5T_SmallCache,22,0.017868995666503906,414,0.20078226857887874,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,613.0,0.39453125
Fair Share,5T_SmallCache,23,0.017457962036132812,415,0.20287958115183247,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,609.0,0.39453125
Fair Share,5T_SmallCache,24,0.01573491096496582,416,0.1988388969521045,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,552.0,0.39453125
Fair Share,5T_SmallCache,25,0.018552064895629883,417,0.19770408163265307,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,629.0,0.390625
Fair Share,5T_SmallCache,26,0.015677928924560547,418,0.22794117647058823,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,525.0,0.39453125
Fair Share,5T_SmallCache,27,0.016736984252929688,419,0.20445062586926285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,572.0,0.390625
Fair Share,5T_SmallCache,28,0.01828622817993164,420,0.2056921086675291,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,614.0,0.390625
Fair Share,5T_SmallCache,29,0.0188291072845459,421,0.18469015795868773,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,671.0,0.390625
Fair Share,5T_SmallCache,30,0.019224166870117188,422,0.1770956316410862,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,697.0,0.390625
Fair Share,5T_SmallCache,31,0.01910877227783203,423,0.19012345679012346,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,656.0,0.39453125
Fair Share,5T_SmallCache,32,0.017079830169677734,424,0.2072678331090175,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,589.0,0.390625
Fair Share,5T_SmallCache,33,0.01622605323791504,425,0.2274741506646972,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,523.0,0.3984375
Fair Share,5T_SmallCache,34,0.017297029495239258,426,0.2200825309491059,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,567.0,0.3984375
Fair Share,5T_SmallCache,35,0.018268108367919922,427,0.20149253731343283,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,642.0,0.38671875
Fair Share,5T_SmallCache,36,0.016911983489990234,428,0.21497919556171982,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,566.0,0.39453125
Fair Share,5T_SmallCache,37,0.015133857727050781,429,0.22136222910216719,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,503.0,0.390625
Fair Share,5T_SmallCache,38,0.017329931259155273,430,0.204,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,597.0,0.390625
Fair Share,5T_SmallCache,39,0.01775527000427246,431,0.19104084321475626,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,614.0,0.390625
Fair Share,5T_SmallCache,40,0.016395092010498047,432,0.21469740634005763,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,545.0,0.39453125
Fair Share,5T_SmallCache,41,0.01689600944519043,433,0.2183288409703504,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,580.0,0.390625
Fair Share,5T_SmallCache,42,0.020689964294433594,434,0.19881656804733727,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,677.0,0.39453125
Fair Share,5T_SmallCache,43,0.016982078552246094,435,0.2032520325203252,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,588.0,0.390625
Fair Share,5T_SmallCache,44,0.016312837600708008,436,0.22284908321579688,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,551.0,0.390625
Fair Share,5T_SmallCache,45,0.01574087142944336,437,0.22740963855421686,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,513.0,0.3984375
Fair Share,5T_SmallCache,46,0.015085935592651367,438,0.24175824175824176,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,483.0,0.3984375
Fair Share,5T_SmallCache,47,0.01889824867248535,439,0.19012345679012346,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,656.0,0.39453125
Fair Share,5T_SmallCache,48,0.018748044967651367,440,0.18912237330037082,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,656.0,0.39453125
Fair Share,5T_SmallCache,49,0.01575779914855957,441,0.2132564841498559,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,546.0,0.38671875
Fair Share,10T_15x_Noisy,0,0.02093219757080078,442,0.20436817472698907,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,510.0,0.099609375
Fair Share,10T_15x_Noisy,1,0.021640777587890625,443,0.19849624060150375,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,533.0,0.1025390625
Fair Share,10T_15x_Noisy,2,0.019329071044921875,444,0.22628951747088186,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,465.0,0.1005859375
Fair Share,10T_15x_Noisy,3,0.020816326141357422,445,0.21324717285945072,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,487.0,0.1005859375
Fair Share,10T_15x_Noisy,4,0.018180131912231445,446,0.24615384615384617,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,392.0,0.099609375
Fair Share,10T_15x_Noisy,5,0.020704030990600586,447,0.20970266040688576,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,505.0,0.1005859375
Fair Share,10T_15x_Noisy,6,0.017872095108032227,448,0.2339622641509434,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,406.0,0.1015625
Fair Share,10T_15x_Noisy,7,0.019085168838500977,449,0.2235494880546075,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,455.0,0.1015625
Fair Share,10T_15x_Noisy,8,0.019403934478759766,450,0.22719449225473323,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,449.0,0.1015625
Fair Share,10T_15x_Noisy,9,0.021418094635009766,451,0.19300911854103345,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,531.0,0.099609375
Fair Share,10T_15x_Noisy,10,0.02113628387451172,452,0.2078125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,507.0,0.1025390625
Fair Share,10T_15x_Noisy,11,0.0177609920501709,453,0.24074074074074073,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,410.0,0.1015625
Fair Share,10T_15x_Noisy,12,0.021586894989013672,454,0.20504731861198738,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,504.0,0.1015625
Fair Share,10T_15x_Noisy,13,0.019153833389282227,455,0.23183391003460208,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,444.0,0.1015625
Fair Share,10T_15x_Noisy,14,0.021608829498291016,456,0.19879518072289157,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,532.0,0.1005859375
Fair Share,10T_15x_Noisy,15,0.020668983459472656,457,0.2173202614379085,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,479.0,0.099609375
Fair Share,10T_15x_Noisy,16,0.02309107780456543,458,0.20232896652110627,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,548.0,0.1005859375
Fair Share,10T_15x_Noisy,17,0.02309703826904297,459,0.18953323903818953,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,573.0,0.1015625
Fair Share,10T_15x_Noisy,18,0.02596879005432129,460,0.17408376963350786,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,631.0,0.099609375
Fair Share,10T_15x_Noisy,19,0.024350881576538086,461,0.18292682926829268,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,603.0,0.1005859375
Fair Share,10T_15x_Noisy,20,0.023092985153198242,462,0.20087336244541484,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,549.0,0.1015625
Fair Share,10T_15x_Noisy,21,0.022498130798339844,463,0.19736842105263158,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,549.0,0.1025390625
Fair Share,10T_15x_Noisy,22,0.019899845123291016,464,0.22330097087378642,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,480.0,0.1015625
Fair Share,10T_15x_Noisy,23,0.019919872283935547,465,0.2354948805460751,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,448.0,0.1025390625
Fair Share,10T_15x_Noisy,24,0.01907515525817871,466,0.23275862068965517,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,445.0,0.1005859375
Fair Share,10T_15x_Noisy,25,0.020885705947875977,467,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,495.0,0.099609375
Fair Share,10T_15x_Noisy,26,0.03106093406677246,468,0.2112676056338028,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,504.0,0.1015625
Fair Share,10T_15x_Noisy,27,0.019778966903686523,469,0.23801065719360567,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,429.0,0.103515625
Fair Share,10T_15x_Noisy,28,0.018728971481323242,470,0.2354014598540146,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,419.0,0.1044921875
Fair Share,10T_15x_Noisy,29,0.020727157592773438,471,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,460.0,0.1015625
Fair Share,10T_15x_Noisy,30,0.01793980598449707,472,0.23562152133580705,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,412.0,0.1015625
Fair Share,10T_15x_Noisy,31,0.023421287536621094,473,0.19373219373219372,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,566.0,0.1005859375
Fair Share,10T_15x_Noisy,32,0.022475004196166992,474,0.19568345323741007,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,559.0,0.099609375
Fair Share,10T_15x_Noisy,33,0.020977020263671875,475,0.21661237785016288,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,481.0,0.1025390625
Fair Share,10T_15x_Noisy,34,0.021732091903686523,476,0.20030581039755352,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,523.0,0.099609375
Fair Share,10T_15x_Noisy,35,0.01933884620666504,477,0.2208904109589041,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,455.0,0.103515625
Fair Share,10T_15x_Noisy,36,0.023265838623046875,478,0.2034139402560455,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,560.0,0.0986328125
Fair Share,10T_15x_Noisy,37,0.023142099380493164,479,0.20028612303290416,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,559.0,0.1015625
Fair Share,10T_15x_Noisy,38,0.020905256271362305,480,0.21850079744816586,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,490.0,0.1005859375
Fair Share,10T_15x_Noisy,39,0.02044987678527832,481,0.21087314662273476,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,479.0,0.1015625
Fair Share,10T_15x_Noisy,40,0.020493030548095703,482,0.22298456260720412,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,453.0,0.1025390625
Fair Share,10T_15x_Noisy,41,0.020684003829956055,483,0.2091917591125198,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,499.0,0.099609375
Fair Share,10T_15x_Noisy,42,0.01830887794494629,484,0.23255813953488372,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,429.0,0.1015625
Fair Share,10T_15x_Noisy,43,0.019790172576904297,485,0.20462046204620463,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,482.0,0.1005859375
Fair Share,10T_15x_Noisy,44,0.0210721492767334,486,0.21483771251931993,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,508.0,0.1015625
Fair Share,10T_15x_Noisy,45,0.01942610740661621,487,0.23247863247863249,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,449.0,0.1015625
Fair Share,10T_15x_Noisy,46,0.020359039306640625,488,0.22913256955810146,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,471.0,0.1005859375
Fair Share,10T_15x_Noisy,47,0.02019214630126953,489,0.21337579617834396,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,494.0,0.1015625
Fair Share,10T_15x_Noisy,48,0.0238797664642334,490,0.1908177905308465,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,564.0,0.1015625
Fair Share,10T_15x_Noisy,49,0.020678997039794922,491,0.21178343949044587,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,495.0,0.103515625
Fair Share,5T_ExtremeLoad,0,0.02034282684326172,492,0.18327605956471935,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,713.0,0.09765625
Fair Share,5T_ExtremeLoad,1,0.01838207244873047,493,0.2237851662404092,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,607.0,0.09765625
Fair Share,5T_ExtremeLoad,2,0.01918816566467285,494,0.19974874371859297,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,637.0,0.09765625
Fair Share,5T_ExtremeLoad,3,0.016705989837646484,495,0.22014388489208633,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,542.0,0.0986328125
