algorithm,scenario,trial,duration_seconds,seed,admission_rate,good_avg_latency_us,good_p99_latency_us,good_p50_latency_us,noisy_avg_latency_us,noisy_p99_latency_us,fairness_score,total_throughput,noisy_share,good_throughput,noisy_throughput,throttled_requests,cache_utilization
Aggregated Sniper (PF5-C),10T_15x_Noisy,19,0.0132598876953125,1461,0.0553371635923798,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3124.0,0.095703125
Aggregated Sniper (PF5-C),10T_15x_Noisy,20,0.0076160430908203125,1462,0.09449354180829368,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1332.0,0.0966796875
Aggregated Sniper (PF5-C),10T_15x_Noisy,21,0.012174129486083984,1463,0.06316489361702128,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2818.0,0.09375
Aggregated Sniper (PF5-C),10T_15x_Noisy,22,0.0076329708099365234,1464,0.1010600706713781,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1272.0,0.1005859375
Aggregated Sniper (PF5-C),10T_15x_Noisy,23,0.010809898376464844,1465,0.06345565749235474,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2450.0,0.095703125
Aggregated Sniper (PF5-C),10T_15x_Noisy,24,0.011388778686523438,1466,0.06851011143210896,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2257.0,0.095703125
Aggregated Sniper (PF5-C),10T_15x_Noisy,25,0.010529041290283203,1467,0.06310868718348267,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2405.0,0.0966796875
Aggregated Sniper (PF5-C),10T_15x_Noisy,26,0.009374856948852539,1468,0.07803313735970069,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1725.0,0.0986328125
Aggregated Sniper (PF5-C),10T_15x_Noisy,27,0.010667085647583008,1469,0.06114551083591331,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2426.0,0.099609375
Aggregated Sniper (PF5-C),10T_15x_Noisy,28,0.009213924407958984,1470,0.06922712185870081,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1963.0,0.1005859375
Aggregated Sniper (PF5-C),10T_15x_Noisy,29,0.009593009948730469,1471,0.07544378698224852,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1875.0,0.0986328125
Aggregated Sniper (PF5-C),10T_15x_Noisy,30,0.010752201080322266,1472,0.05768541741311358,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2630.0,0.09765625
Aggregated Sniper (PF5-C),10T_15x_Noisy,31,0.011853933334350586,1473,0.059175531914893616,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2830.0,0.0966796875
Aggregated Sniper (PF5-C),10T_15x_Noisy,32,0.012479066848754883,1474,0.05319767441860465,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3257.0,0.0986328125
Aggregated Sniper (PF5-C),10T_15x_Noisy,33,0.011904716491699219,1475,0.06031746031746032,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2664.0,0.095703125
Aggregated Sniper (PF5-C),10T_15x_Noisy,34,0.009646177291870117,1476,0.060730406237176855,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2289.0,0.09765625
Aggregated Sniper (PF5-C),10T_15x_Noisy,35,0.009531021118164062,1477,0.0690127970749543,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2037.0,0.0986328125
Aggregated Sniper (PF5-C),10T_15x_Noisy,36,0.00954294204711914,1478,0.06913691821057388,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2060.0,0.0966796875
Aggregated Sniper (PF5-C),10T_15x_Noisy,37,0.019288063049316406,1479,0.0624484181568088,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3408.0,0.0947265625
Aggregated Sniper (PF5-C),10T_15x_Noisy,38,0.014486074447631836,1480,0.05947399880454274,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3147.0,0.0947265625
Aggregated Sniper (PF5-C),10T_15x_Noisy,39,0.010796070098876953,1481,0.07183037646040676,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2145.0,0.0966796875
Aggregated Sniper (PF5-C),10T_15x_Noisy,40,0.011590003967285156,1482,0.05931242916509256,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2490.0,0.09765625
Aggregated Sniper (PF5-C),10T_15x_Noisy,41,0.013957977294921875,1483,0.05722222222222222,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3394.0,0.09375
Aggregated Sniper (PF5-C),10T_15x_Noisy,42,0.011967897415161133,1484,0.07538280329799764,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2355.0,0.0927734375
Aggregated Sniper (PF5-C),10T_15x_Noisy,43,0.008060932159423828,1485,0.0815028901734104,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1589.0,0.095703125
Aggregated Sniper (PF5-C),10T_15x_Noisy,44,0.008851051330566406,1486,0.07720588235294118,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1757.0,0.0986328125
Aggregated Sniper (PF5-C),10T_15x_Noisy,45,0.012018918991088867,1487,0.05228136882129278,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2991.0,0.0966796875
Aggregated Sniper (PF5-C),10T_15x_Noisy,46,0.011787176132202148,1488,0.0634301913536499,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2643.0,0.09375
Aggregated Sniper (PF5-C),10T_15x_Noisy,47,0.014413833618164062,1489,0.06315144083384426,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3056.0,0.0947265625
Aggregated Sniper (PF5-C),10T_15x_Noisy,48,0.013197183609008789,1490,0.056061050777810394,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3216.0,0.095703125
Aggregated Sniper (PF5-C),10T_15x_Noisy,49,0.012140035629272461,1491,0.07046857973120232,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2559.0,0.091796875
Aggregated Sniper (PF5-C),5T_ExtremeLoad,0,0.0301821231842041,1492,0.08605502100555631,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6744.0,0.0595703125
Aggregated Sniper (PF5-C),5T_ExtremeLoad,1,0.03901410102844238,1493,0.09379862191598133,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8154.0,0.048828125
Aggregated Sniper (PF5-C),5T_ExtremeLoad,2,0.02337813377380371,1494,0.09009502923976608,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4979.0,0.0869140625
Aggregated Sniper (PF5-C),5T_ExtremeLoad,3,0.041741132736206055,1495,0.08700020092425156,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9088.0,0.0439453125
Aggregated Sniper (PF5-C),5T_ExtremeLoad,4,0.0378117561340332,1496,0.08375027191646726,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8424.0,0.048828125
Aggregated Sniper (PF5-C),5T_ExtremeLoad,5,0.035284996032714844,1497,0.09063625450180073,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7575.0,0.0546875
Aggregated Sniper (PF5-C),5T_ExtremeLoad,6,0.041094303131103516,1498,0.0893407270486753,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8868.0,0.0458984375
Aggregated Sniper (PF5-C),5T_ExtremeLoad,7,0.036992788314819336,1499,0.08964805686117161,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7941.0,0.05078125
Aggregated Sniper (PF5-C),5T_ExtremeLoad,8,0.039962053298950195,1500,0.09122961657117673,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8248.0,0.048828125
Aggregated Sniper (PF5-C),5T_ExtremeLoad,9,0.03077387809753418,1501,0.1061933302597203,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5816.0,0.07421875
Aggregated Sniper (PF5-C),5T_ExtremeLoad,10,0.04233598709106445,1502,0.09591492945883344,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8587.0,0.046875
Aggregated Sniper (PF5-C),5T_ExtremeLoad,11,0.04184389114379883,1503,0.1048117620850969,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8037.0,0.0634765625
Aggregated Sniper (PF5-C),5T_ExtremeLoad,12,0.037069082260131836,1504,0.08762829709745061,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8267.0,0.0634765625
Aggregated Sniper (PF5-C),5T_ExtremeLoad,13,0.03406810760498047,1505,0.08754816955684008,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7577.0,0.0537109375
Aggregated Sniper (PF5-C),5T_ExtremeLoad,14,0.03643798828125,1506,0.099717895253281,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7340.0,0.06640625
Aggregated Sniper (PF5-C),5T_ExtremeLoad,15,0.03777265548706055,1507,0.09091924494582822,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8139.0,0.0498046875
Aggregated Sniper (PF5-C),5T_ExtremeLoad,16,0.03789782524108887,1508,0.08960733862848193,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8138.0,0.05078125
Aggregated Sniper (PF5-C),5T_ExtremeLoad,17,0.03967595100402832,1509,0.09138745704467353,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8461.0,0.046875
Aggregated Sniper (PF5-C),5T_ExtremeLoad,18,0.0372920036315918,1510,0.09219777727375822,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8005.0,0.05078125
Aggregated Sniper (PF5-C),5T_ExtremeLoad,19,0.038600921630859375,1511,0.0900763358778626,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8344.0,0.048828125
Aggregated Sniper (PF5-C),5T_ExtremeLoad,20,0.03873705863952637,1512,0.08827319587628867,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8490.0,0.048828125
Aggregated Sniper (PF5-C),5T_ExtremeLoad,21,0.03839612007141113,1513,0.08842496447699202,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8340.0,0.0478515625
Aggregated Sniper (PF5-C),5T_ExtremeLoad,22,0.040225982666015625,1514,0.09389053416694088,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8261.0,0.0625
Aggregated Sniper (PF5-C),5T_ExtremeLoad,23,0.03147006034851074,1515,0.09105713122540372,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6698.0,0.05859375
Aggregated Sniper (PF5-C),5T_ExtremeLoad,24,0.04080820083618164,1516,0.10503130071875724,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7720.0,0.0654296875
Aggregated Sniper (PF5-C),5T_ExtremeLoad,25,0.03809309005737305,1517,0.0918401057152296,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8247.0,0.048828125
Aggregated Sniper (PF5-C),5T_ExtremeLoad,26,0.036602020263671875,1518,0.08535770002228661,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8208.0,0.05078125
Aggregated Sniper (PF5-C),5T_ExtremeLoad,27,0.03867483139038086,1519,0.0897449810092241,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8388.0,0.0478515625
Aggregated Sniper (PF5-C),5T_ExtremeLoad,28,0.0349431037902832,1520,0.08900213320692107,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7687.0,0.0546875
Aggregated Sniper (PF5-C),5T_ExtremeLoad,29,0.03703784942626953,1521,0.09933201385452746,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7281.0,0.0673828125
Aggregated Sniper (PF5-C),5T_ExtremeLoad,30,0.03776121139526367,1522,0.08607703894986013,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8494.0,0.048828125
Aggregated Sniper (PF5-C),5T_ExtremeLoad,31,0.04223895072937012,1523,0.09658731830629871,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8577.0,0.046875
Aggregated Sniper (PF5-C),5T_ExtremeLoad,32,0.036695003509521484,1524,0.08657718120805369,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8166.0,0.05078125
Aggregated Sniper (PF5-C),5T_ExtremeLoad,33,0.037145137786865234,1525,0.09952267303102626,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7546.0,0.06640625
Aggregated Sniper (PF5-C),5T_ExtremeLoad,34,0.0418398380279541,1526,0.09158441029815814,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8927.0,0.044921875
Aggregated Sniper (PF5-C),5T_ExtremeLoad,35,0.03761577606201172,1527,0.08787777406044385,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8179.0,0.0498046875
Aggregated Sniper (PF5-C),5T_ExtremeLoad,36,0.038619041442871094,1528,0.09295586268390549,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8138.0,0.05078125
Aggregated Sniper (PF5-C),5T_ExtremeLoad,37,0.041445255279541016,1529,0.08835623307592017,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9090.0,0.044921875
Aggregated Sniper (PF5-C),5T_ExtremeLoad,38,0.03747296333312988,1530,0.08590356211989575,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8417.0,0.0478515625
Aggregated Sniper (PF5-C),5T_ExtremeLoad,39,0.04221510887145996,1531,0.09871711241574255,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8290.0,0.0625
Aggregated Sniper (PF5-C),5T_ExtremeLoad,40,0.027857303619384766,1532,0.08280254777070063,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6480.0,0.0830078125
Aggregated Sniper (PF5-C),5T_ExtremeLoad,41,0.03654336929321289,1533,0.08856464200882253,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8058.0,0.0498046875
Aggregated Sniper (PF5-C),5T_ExtremeLoad,42,0.037362098693847656,1534,0.09344052196201794,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7781.0,0.052734375
Aggregated Sniper (PF5-C),5T_ExtremeLoad,43,0.03638005256652832,1535,0.0969319154137636,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7388.0,0.068359375
Aggregated Sniper (PF5-C),5T_ExtremeLoad,44,0.036483049392700195,1536,0.08668834809913648,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8144.0,0.0498046875
Aggregated Sniper (PF5-C),5T_ExtremeLoad,45,0.038394927978515625,1537,0.0924118038606612,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8181.0,0.0498046875
Aggregated Sniper (PF5-C),5T_ExtremeLoad,46,0.028829097747802734,1538,0.09789457507299831,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5870.0,0.0771484375
Aggregated Sniper (PF5-C),5T_ExtremeLoad,47,0.02718806266784668,1539,0.09773559773559773,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5419.0,0.0654296875
Aggregated Sniper (PF5-C),5T_ExtremeLoad,48,0.03621101379394531,1540,0.09197559831065227,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7740.0,0.0517578125
Aggregated Sniper (PF5-C),5T_ExtremeLoad,49,0.038748979568481445,1541,0.08697960917587086,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8597.0,0.046875
UEC Priority Shield (PF5-D),5T_15x_Noisy,0,0.021315813064575195,1542,0.06648017113707422,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5673.0,0.0517578125
UEC Priority Shield (PF5-D),5T_15x_Noisy,1,0.025029897689819336,1543,0.06682094301417414,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6452.0,0.0439453125
UEC Priority Shield (PF5-D),5T_15x_Noisy,2,0.022979259490966797,1544,0.07000470883691728,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5925.0,0.0478515625
UEC Priority Shield (PF5-D),5T_15x_Noisy,3,0.01674175262451172,1545,0.08647342995169083,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3782.0,0.0859375
UEC Priority Shield (PF5-D),5T_15x_Noisy,4,0.025775909423828125,1546,0.08099736719838935,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5934.0,0.0625
UEC Priority Shield (PF5-D),5T_15x_Noisy,5,0.02294301986694336,1547,0.07419980601357905,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5727.0,0.048828125
UEC Priority Shield (PF5-D),5T_15x_Noisy,6,0.019852876663208008,1548,0.06854097758177141,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5069.0,0.0556640625
UEC Priority Shield (PF5-D),5T_15x_Noisy,7,0.020136117935180664,1549,0.08526970954356847,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4409.0,0.072265625
UEC Priority Shield (PF5-D),5T_15x_Noisy,8,0.04656386375427246,1550,0.07094448449891853,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6443.0,0.044921875
UEC Priority Shield (PF5-D),5T_15x_Noisy,9,0.022037982940673828,1551,0.06892024942566459,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5674.0,0.0517578125
UEC Priority Shield (PF5-D),5T_15x_Noisy,10,0.02514791488647461,1552,0.0715158924205379,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6076.0,0.046875
UEC Priority Shield (PF5-D),5T_15x_Noisy,11,0.019900083541870117,1553,0.07138894026262253,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5021.0,0.0576171875
UEC Priority Shield (PF5-D),5T_15x_Noisy,12,0.025745868682861328,1554,0.08321285140562248,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5707.0,0.0625
UEC Priority Shield (PF5-D),5T_15x_Noisy,13,0.021664857864379883,1555,0.0685283536063046,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5437.0,0.056640625
UEC Priority Shield (PF5-D),5T_15x_Noisy,14,0.0192258358001709,1556,0.0850021303792075,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4295.0,0.0732421875
UEC Priority Shield (PF5-D),5T_15x_Noisy,15,0.021492958068847656,1557,0.07803163444639719,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5246.0,0.068359375
UEC Priority Shield (PF5-D),5T_15x_Noisy,16,0.02470684051513672,1558,0.07009551800146951,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6328.0,0.0615234375
UEC Priority Shield (PF5-D),5T_15x_Noisy,17,0.02193474769592285,1559,0.08132584676689006,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5072.0,0.068359375
UEC Priority Shield (PF5-D),5T_15x_Noisy,18,0.022665023803710938,1560,0.08247422680412371,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5162.0,0.0673828125
UEC Priority Shield (PF5-D),5T_15x_Noisy,19,0.024461984634399414,1561,0.07748067010309279,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5727.0,0.05078125
UEC Priority Shield (PF5-D),5T_15x_Noisy,20,0.022294998168945312,1562,0.06725967540574282,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5977.0,0.05078125
UEC Priority Shield (PF5-D),5T_15x_Noisy,21,0.024053096771240234,1563,0.08696400895470983,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5302.0,0.06640625
UEC Priority Shield (PF5-D),5T_15x_Noisy,22,0.016829967498779297,1564,0.07894136436230892,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4037.0,0.0751953125
UEC Priority Shield (PF5-D),5T_15x_Noisy,23,0.01914691925048828,1565,0.06868234415826802,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4990.0,0.0546875
UEC Priority Shield (PF5-D),5T_15x_Noisy,24,0.018011808395385742,1566,0.07472572966259573,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4470.0,0.060546875
UEC Priority Shield (PF5-D),5T_15x_Noisy,25,0.02570199966430664,1567,0.07481296758104738,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6307.0,0.044921875
UEC Priority Shield (PF5-D),5T_15x_Noisy,26,0.025131940841674805,1568,0.08225037012666557,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5579.0,0.0654296875
UEC Priority Shield (PF5-D),5T_15x_Noisy,27,0.023624897003173828,1569,0.07127362875735978,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5994.0,0.046875
UEC Priority Shield (PF5-D),5T_15x_Noisy,28,0.020016908645629883,1570,0.07837111025739531,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4798.0,0.0576171875
UEC Priority Shield (PF5-D),5T_15x_Noisy,29,0.0170290470123291,1571,0.0755536257056014,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4258.0,0.064453125
UEC Priority Shield (PF5-D),5T_15x_Noisy,30,0.02544713020324707,1572,0.07332546473886102,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6281.0,0.0439453125
UEC Priority Shield (PF5-D),5T_15x_Noisy,31,0.025129318237304688,1573,0.06781625851325895,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6433.0,0.044921875
UEC Priority Shield (PF5-D),5T_15x_Noisy,32,0.024791717529296875,1574,0.08660075008523696,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5358.0,0.0673828125
UEC Priority Shield (PF5-D),5T_15x_Noisy,33,0.021615982055664062,1575,0.07716480446927375,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5286.0,0.0537109375
UEC Priority Shield (PF5-D),5T_15x_Noisy,34,0.023183107376098633,1576,0.07309611978747384,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5757.0,0.0498046875
UEC Priority Shield (PF5-D),5T_15x_Noisy,35,0.023593425750732422,1577,0.08250042351346773,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5416.0,0.06640625
UEC Priority Shield (PF5-D),5T_15x_Noisy,36,0.022864103317260742,1578,0.07654941373534338,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5513.0,0.0517578125
UEC Priority Shield (PF5-D),5T_15x_Noisy,37,0.021298885345458984,1579,0.07254768392370572,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5446.0,0.052734375
UEC Priority Shield (PF5-D),5T_15x_Noisy,38,0.024003028869628906,1580,0.0713737528779739,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6050.0,0.046875
UEC Priority Shield (PF5-D),5T_15x_Noisy,39,0.023118019104003906,1581,0.07177734375,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5703.0,0.05078125
UEC Priority Shield (PF5-D),5T_15x_Noisy,40,0.019424915313720703,1582,0.07578664620107445,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4817.0,0.072265625
UEC Priority Shield (PF5-D),5T_15x_Noisy,41,0.020254135131835938,1583,0.06873889875666074,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5243.0,0.0546875
UEC Priority Shield (PF5-D),5T_15x_Noisy,42,0.025562047958374023,1584,0.08569131832797428,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5687.0,0.064453125
UEC Priority Shield (PF5-D),5T_15x_Noisy,43,0.022861719131469727,1585,0.07348398634368396,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5699.0,0.0498046875
UEC Priority Shield (PF5-D),5T_15x_Noisy,44,0.020740985870361328,1586,0.08673978065802593,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4580.0,0.0703125
UEC Priority Shield (PF5-D),5T_15x_Noisy,45,0.021532058715820312,1587,0.07432675044883304,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5156.0,0.0546875
UEC Priority Shield (PF5-D),5T_15x_Noisy,46,0.022427082061767578,1588,0.07240414678295211,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5637.0,0.0498046875
UEC Priority Shield (PF5-D),5T_15x_Noisy,47,0.025079965591430664,1589,0.0753937910995565,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6046.0,0.0625
UEC Priority Shield (PF5-D),5T_15x_Noisy,48,0.016479969024658203,1590,0.08141762452107279,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3836.0,0.0771484375
UEC Priority Shield (PF5-D),5T_15x_Noisy,49,0.024637937545776367,1591,0.0689705453484981,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6385.0,0.0458984375
UEC Priority Shield (PF5-D),5T_25x_Noisy,0,0.02481365203857422,1592,0.04160195251830486,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8639.0,0.0546875
UEC Priority Shield (PF5-D),5T_25x_Noisy,1,0.033685922622680664,1593,0.05387563884156729,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8886.0,0.0654296875
UEC Priority Shield (PF5-D),5T_25x_Noisy,2,0.024652719497680664,1594,0.050594375181211945,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6549.0,0.083984375
UEC Priority Shield (PF5-D),5T_25x_Noisy,3,0.02790522575378418,1595,0.044987826823330156,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9022.0,0.0517578125
UEC Priority Shield (PF5-D),5T_25x_Noisy,4,0.020959854125976562,1596,0.056947253773144545,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6061.0,0.0625
